time_ms,raw_phone_ax,raw_phone_ay,raw_phone_az,calib_veh_ax_fwd,calib_veh_ay_lat,calib_veh_az_up,raw_phone_gx,raw_phone_gy,raw_phone_gz,calib_veh_gx_roll,calib_veh_gy_pitch,calib_veh_gz_yaw
270222,-0.6534,-0.5826,10.1099,1.148535030774027,-0.15611517733964136,10.081315950684994,-0.0015,0.011,-0.2239,-0.013671237356215714,-0.007503110707784071,-0.22363197979629038
272223,1.1508,0.2889,10.0099,-0.6843158113621176,0.6582415404022206,10.035154977663979,-0.0375,0.1955,0.0266,-0.1242144441857934,-0.1550197088041343,0.029558766404911875
274222,-0.1718,0.2628,9.7877,0.18348188831433654,-0.333645096835168,9.785329280790686,-0.0076,0.4411,0.0809,-0.3294081394381821,-0.29105662326947784,0.08915208696909249
276222,-0.1425,0.8892,10.1222,-0.3040692743524909,-0.7171036400540731,10.132286198674887,-0.0058,0.2218,0.0498,-0.16410548544079068,-0.14789370036544278,0.05390511825457215
278222,-0.1447,-0.6798,9.9596,0.8900105162233114,0.2954583522917702,9.939682462842763,0.004,-0.0354,0.0938,0.027045160476863384,0.025610602731164545,0.09316789469793438
280223,-0.2718,0.2236,10.1582,0.28830516164451836,-0.38588399190185596,10.152875297087432,0.0119,0.0073,0.0186,-0.012735747887194157,0.004304268196132034,0.018977197221294043
282222,-0.3307,-0.2498,9.8641,0.6793541948132217,-0.12400317392819561,9.848621015125513,-0.0265,0.0079,-0.0009,0.011059577608853578,-0.02532749425782822,-0.00129374666698277
284222,-0.0551,0.3632,9.9932,0.03724663655459879,-0.3101256791656837,9.995070525266975,-0.0241,-0.0092,-0.0345,0.02162018358781934,-0.012335368382325396,-0.03515830481424928
286222,0.1047,0.0853,9.7828,0.14023062562048436,-0.007907394730485974,9.782724072944001,-0.0137,0.0122,0.0034,-0.00036721386462450103,-0.018350238183606416,0.0033502103090286253
288222,0.2187,-0.2533,9.7814,0.32493722634464506,0.297871571096126,9.777191226958855,-0.0326,-0.014,0.0418,0.03290036579221487,-0.01597705292450264,0.04084482558071613
290222,0.0845,0.1998,10.0797,0.07419108194932343,-0.0982940675050486,10.081282159119846,-0.0326,0.0678,-0.0571,-0.03227475017681718,-0.06849560097348875,-0.056450891361385584
292222,0.1092,-0.3603,10.5477,0.49867104791030287,0.2808623803000432,10.538888153119013,-0.0534,0.0049,0.0712,0.032731106752157214,-0.04416212474592031,0.07016688379757106
294222,0.3129,0.0351,10.1232,0.053584363692998904,0.18229902037158607,10.126313056295738,0.0229,-0.0153,0.0137,-0.002731309939175845,0.027317929089209065,0.013873020547255874
296222,0.2273,0.0772,10.3047,0.08180141748264431,0.08915687617869116,10.306785658026486,0.015,-0.0366,0.0541,0.01974985987171531,0.034914539430988954,0.05368694477155805
298222,-0.0799,0.1565,9.7916,0.205355565699935,-0.19483605842795224,9.789084647995606,0.0144,0.0006,-0.0461,-0.011042891182750463,0.010757490367488935,-0.045774021359533075
300222,0.1267,0.0895,9.8267,0.12404394025579098,0.00602408330184408,9.827139782015607,-0.0033,0.0165,-0.0357,-0.011454989292472602,-0.013059698652802036,-0.03543808021657169
302221,0.0154,0.1119,9.7841,0.17763660849258306,-0.09325686242305672,9.782695098694042,-0.0009,-0.0232,0.0492,0.019656120273470877,0.014137579734809695,0.0487181264705956
515,0.2022,-0.2411,10.0622,0.33411726132780317,0.2764566580099054,10.057774300679192,-0.0339,0.0067,0.0046,0.016907279320061207,-0.030218739691656085,0.0040288564812391995
2514,-0.0009,-0.1427,9.7745,0.3821623261027038,0.05882568094856105,9.767891751005127,-0.0217,0.0153,-0.0076,0.002126580932736398,-0.026422409388609232,-0.00775073758624494
4514,0.1933,-0.2196,10.0311,0.3225917059905827,0.2558769094957504,10.02691485241726,0.0376,0.0018,0.0088,-0.025408508867025375,0.027506340179219844,0.00960463133379817
6514,0.2398,-0.172,9.8928,0.2523852110147476,0.2610777453042567,9.890537068264186,-0.0302,0.011,0.007,0.011303892906010153,-0.030180828145053237,0.006586320727318525
8514,-0.1487,-0.0636,9.7815,0.41744514954164624,-0.10511289042397401,9.773361404503136,0.0089,-0.0134,0.0186,0.00499627039283514,0.015388307014014573,0.018519376258552073
10514,0.1385,-0.2844,9.8905,0.4035011672250926,0.2563860934013035,9.884002849847823,0.0236,0.0067,-0.0101,-0.02063401218280196,0.013718061602534725,-0.009482211495563388
12514,0.0202,0.067,9.7588,0.20809120986163618,-0.06049966876823455,9.756644695907086,0.0016,-0.0794,0.0357,0.060547423454374076,0.05240050135808996,0.03419951523914933
14515,-0.1556,-0.1529,9.7337,0.48870598751828076,-0.05252475193054415,9.723729554543272,0.029,-0.1246,0.0779,0.07851993389502167,0.10237557442006655,0.07608174235597252
16514,-0.4823,-0.2357,9.8306,0.765558011893928,-0.24871161149339752,9.812284700704739,-0.0217,0.1423,0.0034,-0.0944714550808072,-0.1085111855183728,0.005675052339956165
18514,0.104,0.2465,9.5453,0.01105611795410512,-0.11179544221018439,9.548387986388429,-0.043,0.0226,-0.0773,0.008366590801626444,-0.04716324113416485,-0.077721805562824
20514,0.2366,-0.1227,9.481,0.20534550114125014,0.22816054999968036,9.479777162792907,-0.0094,-0.0702,0.018,0.06013708693683147,0.038119862320832906,0.016456207142025232
22514,0.4763,0.6063,10.4477,-0.47872284984961144,-0.06310891095553518,10.464976936237141,-0.0186,0.1094,-0.0797,-0.07368798250183463,-0.08461121944035405,-0.07795789036229252
24514,-0.2015,-0.0148,9.6678,0.4111332599774003,-0.17656166559597478,9.659553658757359,-0.0131,0.0318,-0.0083,-0.016036490765959026,-0.030516301666991787,-0.00795778045654297
26514,0.1128,0.0457,10.0112,0.17158807721138003,0.02309605925902724,10.01044282029234,0.0028,0.0238,0.0229,-0.019329380015283826,-0.013316105801286176,0.023403982535749674
28515,-0.3858,0.1106,9.712,0.4356958149552345,-0.3983971824273467,9.702343541843444,-0.0174,0.3115,0.0223,-0.225825760602206,-0.21460886521986683,0.027893693587556483
30516,0.1126,-0.1563,9.8533,0.32144425072297456,0.15397927241879517,9.848735796478019,-0.0888,0.3164,0.0369,-0.18305005129650237,-0.2723204799535218,0.041112553711235525
32515,0.2043,-0.9089,9.6659,0.8312569052733482,0.7108359719239641,9.64889568852,-0.0632,0.1949,0.0571,-0.10630969003066419,-0.1743499148856383,0.05950643657259643
34515,0.1011,0.0383,9.8354,0.17988528788536787,0.01953467833278701,9.834329890696331,0.0193,0.0012,0.015,-0.012960316441953182,0.013905535187665375,0.015414159104973077
36514,0.0316,0.2348,9.3952,0.06254897038936615,-0.15899470957517622,9.396633657990398,-0.0143,0.1741,0.0797,-0.1213857816375792,-0.12366346161519177,0.08270568091906606
38514,0.0715,0.8829,9.8487,-0.4450850597850978,-0.5487804660709109,9.863176926701142,-0.0595,0.3794,-0.0009,-0.25109632859155534,-0.2905334277690854,0.005135857932269574
40514,0.4309,0.4174,9.4235,-0.33384275911077854,0.027707793730916468,9.436632571649552,-0.0027,0.0703,-0.0186,-0.05241643762439489,-0.04741795189669356,-0.017303028074279424
42514,0.3221,-0.2896,9.8468,0.2876882808119059,0.4000269935315475,9.843998381655663,0.0132,0.0593,-0.051,-0.05519459668546915,-0.02806686178045347,-0.04957355917133391
44514,0.5328,-0.0915,10.1572,0.009130087193846684,0.43182053508665413,10.162401846955344,0.0022,-0.0873,0.0614,0.06690491034537555,0.05787654860178009,0.05975054826922715
46514,-0.1584,0.6511,9.9841,-0.11597686358764765,-0.5749464268902783,9.989357541898265,0.0003,0.0134,0.0528,-0.008945286136865616,-0.00860502199307084,0.0530417340144515
48514,0.2697,-0.6476,10.0603,0.600647533223778,0.5906142887253779,10.049485601449758,0.0113,0.0177,0.0852,-0.01842575450837612,-0.0030955975996330384,0.08573755946047604
50514,-0.7459,0.5665,9.7339,0.3209790641643107,-0.9678688643943053,9.725549029882625,0.0034,0.0116,-0.04,-0.012162692308425902,-0.004765669956058264,-0.03969228337109089
52515,0.0509,-0.0193,9.916,0.25850164273977283,0.018163485178723935,9.912762975254283,-0.0198,-0.0208,-0.0119,0.028325087862461806,-0.0016343896983657053,-0.012700715263187886
54514,0.1251,0.0444,9.8947,0.1613869657792151,0.03371364105944521,9.894217028125375,0.0132,-0.0293,0.0064,0.014011329901218414,0.02898378424346447,0.006108425493910909
56515,-0.225,-0.0914,9.9675,0.49311804215088484,-0.1460108294333797,9.957186057784408,0.0364,-0.1356,0.0809,0.08221834863945841,0.11512055877312087,0.07902233738452197
58516,-0.6312,-0.1505,9.3579,0.7835136372841894,-0.4158268888432067,9.338337839082257,0.1017,-0.372,0.0088,0.2184192435026169,0.31793574844337996,0.0037709344618022454
60514,-0.4387,0.6208,9.5128,0.07500070447921747,-0.7677371140416712,9.5118963409476,0.1133,-0.2614,-0.0791,0.12408491274043919,0.25562720935507677,-0.08173935699909926
62514,-0.3161,0.3311,10.1721,0.235274286531657,-0.4891965013986919,10.16791528830044,-0.0088,-0.0171,0.0431,0.019932950473576787,0.004187114720279351,0.04257470628134906
64514,-0.4674,0.033,10.4813,0.56906353078112,-0.4131160675727296,10.468175924108177,-0.0076,0.0269,0.2172,-0.009558142337203026,-0.023906567098759112,0.21747259511463343
66514,0.1224,-0.4835,10.3399,0.5783550591774285,0.37122917155981994,10.32908438170962,0.0272,0.0238,0.1451,-0.03167668424472213,0.004898924860032273,0.1460577932484448
68515,0.2509,0.0754,9.8319,0.054744401866942606,0.10991372813605704,9.83462348359078,-0.0021,0.0312,0.0736,-0.0203971181333065,-0.02200660384148359,0.074124740306288
70515,-0.3119,0.4427,10.0045,0.14273201338872318,-0.5575327774234581,10.002603335542604,-0.0021,0.0373,-0.0425,-0.028290655016154048,-0.025559482543310152,-0.04181269803456963
72515,-1.0484,-1.6954,10.6574,2.2679854426756503,0.25952147265793757,10.599178887600452,0.1757,-0.0568,-0.0266,-0.07086192233413457,0.17089160303259268,-0.024061132261902093
74514,0.1512,0.3159,9.6252,-0.07014896808564663,-0.12087442903127521,9.630555596489087,-0.029,0.0623,-0.0638,-0.030589736844599244,-0.06217201695637777,-0.06317941392771899
76514,-0.1544,0.2427,9.2399,0.17229963913038376,-0.30554646193808876,9.23771897709854,0.0278,0.0257,0.0974,-0.03484467056840658,0.004288826997298745,0.09842532822303474
78515,-0.519,-0.5435,10.0074,1.0290508021518587,-0.078451517840568,9.982370028102025,0.0626,-0.022,0.073,-0.02160126307755709,0.06174993563434109,0.07383827661573887
80515,-0.1301,0.1786,9.275,0.20649720687419176,-0.24570287793753667,9.27207857169807,0.0242,0.0092,-0.0693,-0.024580653019994497,0.012758768851729111,-0.06859865513443947
82516,0.4196,-0.0491,10.1925,0.05086239605769518,0.3179073418881278,10.196170010499284,-0.0278,0.0446,0.1133,-0.01291812760606408,-0.05041267367233523,0.11353666679188609
84515,-0.0083,-0.0331,10.3607,0.3196670277006924,-0.019592760840198026,10.35580522899665,-0.0052,0.0678,-0.1317,-0.05204981343373656,-0.04733274343269877,-0.13045765141770244
86514,0.1326,0.0259,9.845,0.16927327045053245,0.05155675405887887,9.844336976054684,-0.0131,0.0672,-0.0364,-0.04383173989951611,-0.0532935304062441,-0.03536931033805013
88514,0.0543,-0.279,9.4688,0.44198884635567665,0.19004051514416936,9.46084016328454,0.0321,-0.0092,-0.1616,-0.018217443364858626,0.030985020191222425,-0.16105174387618898
90515,0.1164,-0.6004,10.2266,0.6682669957920909,0.44255503057828177,10.213468787680565,0.0358,-0.0342,-0.1048,5.366888642311394e-05,0.049771141552552585,-0.10467641062363983
92516,0.7755,0.0329,10.2264,-0.24058622460365298,0.536461004044488,10.238948737144844,-0.0088,0.0422,0.0828,-0.02420719949901104,-0.03425809668209404,0.08339373175874353
94515,-0.8275,0.4566,9.7398,0.45769474821239714,-0.9591668410084211,9.727664761188628,0.0009,0.0434,-0.04,-0.034812675398588185,-0.027219131460040808,-0.039135233740508556
96515,-0.0995,-0.1137,10.2003,0.43558563205376266,-0.03659211858133786,10.192049740823732,-0.0174,0.0568,0.0363,-0.031091210838407286,-0.050099430394498635,0.03701450573951006
98514,0.0838,0.0695,9.5377,0.15894489892646668,-0.012832021279865874,9.536988470746948,-0.0015,0.0507,0.0541,-0.03620770243778825,-0.034081978739844636,0.05501791565530002
100515,-0.0134,-0.1816,9.6293,0.41586532011851673,0.07490285183447414,9.62174752945453,-0.0162,0.0012,0.0137,0.009927882438153028,-0.013185970997670665,0.013384219339489937
102514,0.0619,0.1168,9.8086,0.14455345392376184,-0.06101281719943509,9.808235977203399,-0.0155,-0.0147,0.0046,0.021354162879288197,-0.0023486076506786056,0.00399797051884234
104514,-0.1489,-0.0088,9.7687,0.37540310448482633,-0.1406278570727911,9.761610935790092,0.015,-0.014,-0.0034,0.0009011819258332253,0.0205054223571904,-0.003357904154062271
106515,0.0825,0.1155,9.8199,0.13255800167396664,-0.044487471123179426,9.819930508868024,0.0028,-0.0153,0.0064,0.010044797766208646,0.01200074233710766,0.006162322292104364
108514,0.0513,0.026,9.8684,0.22235005774199962,-0.010639415576122701,9.866056810403615,0.0022,0.0067,-0.0052,-0.006678051814436912,-0.002632160565070808,-0.005024475553259253
110515,0.0237,0.1968,9.8149,0.1083547636412084,-0.14187684317869134,9.815278273629398,-0.0021,0.0073,-0.0296,-0.005039834141731263,-0.0062202548589557404,-0.029491838383302094
112515,0.187,-0.8621,9.7486,0.809025930775702,0.6671185081196017,9.732102583119646,-0.01,0.0153,-0.0064,-0.00539532834291458,-0.01749623927772045,-0.006310470512881875
114515,0.3846,-0.7591,10.3045,0.6183405765257776,0.7495345094482879,10.293819842882083,0.0022,0.0214,0.0125,-0.017400797424465413,-0.012188700699852778,0.01294981921836734
116514,-0.0302,0.6123,9.6487,-0.17851490245386958,-0.45090672630309125,9.655985391971841,-0.0107,-0.0256,-0.1084,0.02341899100840092,0.008735150860808791,-0.10906721967533231
118515,0.1687,1.6089,9.522,-1.070927852460742,-0.9425520170809701,9.55249785692431,-0.0797,-0.0971,-0.2025,0.11990783941820264,0.002579239724436781,-0.20591796650700273
120514,0.2347,0.2052,10.5456,-0.01392434101700784,0.01130145863667131,10.550192076920718,0.0376,-0.0415,0.0455,0.008654613787680869,0.05535883503467776,0.045461600002273915
122515,0.1107,-0.4369,9.5653,0.528742811908573,0.3347817369069439,9.55544115590863,0.015,0.0238,0.0156,-0.027411308750510215,-0.003979882667027416,0.0163578936599195
124514,0.0483,0.2187,10.1187,0.08423434969559315,-0.13826549601252192,10.119883554470167,0.0083,0.022,0.0993,-0.01937613558247685,-0.008210672333324327,0.09985254414901137
126515,0.2324,0.0763,10.3601,0.08074036357328293,0.09344575073397718,10.362251501842215,-0.0149,-0.0238,0.1029,0.030652738334983592,0.0036599827747326352,0.10209737764596939
128514,0.0094,-0.6969,10.1452,0.8087247972875833,0.42350461070258166,10.128052760602907,-0.0241,0.0617,-0.062,-0.033245922753214835,-0.0580503973858431,-0.061290782454237344
130514,0.0801,-0.6487,9.7703,0.7158322488553822,0.44757989012063487,9.755677814712003,-0.0223,-0.0006,0.0565,0.01643453967794776,-0.016822046018810946,0.05600736369937658
132514,-1.0089,0.1659,9.8189,0.7988554196201264,-0.9100722387947606,9.797438501777872,-0.0601,0.058,0.0492,-0.0040730169087648425,-0.08350920824240893,0.04905377317890525
134515,0.5656,-0.0915,9.5718,-0.028382775466144084,0.45881296776095404,9.57790787271671,-0.0742,0.0244,-0.0235,0.028641790457814932,-0.072319892936619,-0.02455057973563671
136514,-0.2442,0.5355,10.1324,0.03177307342588907,-0.5662436016527936,10.133621561915055,0.0315,0.033,-0.0419,-0.04669040691033006,0.0028623020722996443,-0.04060385665595531
138514,-0.3758,0.116,9.6233,0.42264322987124325,-0.3939567882640753,9.613987652386726,0.0272,0.0,-0.062,-0.019294386687874792,0.020968074463121593,-0.06141585003137588
140515,0.2308,-0.3763,9.964,0.4160706511437893,0.3859641836095602,9.957614510590956,-0.0021,-0.0018,0.0027,0.0028048775531351565,-0.0004489395435433835,0.0026212812557816507
142515,-0.2582,-1.5741,10.6014,1.663588195182383,0.7844701610331425,10.561781328815595,-0.0296,0.0189,0.0015,0.004735049820691348,-0.03480850159502588,0.0012520036797970533
144514,0.0969,0.1113,9.3527,0.1134294820673764,-0.029220778755983338,9.353130899157003,0.0358,0.011,0.0351,-0.03053228772804141,0.02010060303159989,0.03603325160965323
146515,0.0587,0.1329,9.2202,0.11791944476217031,-0.0718897053473629,9.220310518297925,0.0028,0.0049,-0.1396,-0.009441648170351981,-0.0005618700442835688,-0.1393935087326914
148515,0.5322,-0.4909,10.3407,0.319391505420953,0.6887928465741221,10.338174570453539,-0.0223,-0.0024,0.0015,0.01627356231883168,-0.015475201874738559,0.0009946360342204571
150514,-0.1049,-0.4083,9.7417,0.6510672523610294,0.15115445770039224,9.72788255157657,0.0217,-0.0153,0.0602,-0.0006591050520539299,0.026246531750168653,0.06032996999286115
152515,-0.6792,-0.6638,11.442,1.2643177037090063,-0.1277999017121271,11.410805390649289,-0.029,0.0287,-0.1628,-0.007713878372311592,-0.04013274798933417,-0.16278325944654642
154515,-0.7129,0.4569,9.4689,0.3759040041856468,-0.8709848683739546,9.459235484561697,0.1848,-0.0776,-0.4798,-0.07351102018505334,0.19279109401805328,-0.4772929624468088
156515,-0.6115,0.2242,9.3828,0.4855791787534952,-0.6429595473269001,9.370803207002579,0.0278,-0.0098,0.1335,-0.006749928098171948,0.027103914156416428,0.13383178604468704
158514,0.3793,-0.3429,10.381,0.30632390435189005,0.47633546411795535,10.378144533051177,-0.0162,-0.0525,-0.2447,0.04369359604045749,0.0223724627611693,-0.24594130327962338
160514,0.2237,0.2315,9.8654,-0.04586544810980564,-0.011811937382351602,9.870537544725462,-0.0155,-0.0299,0.0186,0.033342815290391445,0.007424977138545363,0.017701592463627455
162515,-0.2473,0.7131,9.9565,-0.10664675273075695,-0.6827651429914403,9.961125584080444,-0.0406,-0.036,-0.0101,0.053405175701528786,-0.007695892047462986,-0.011620260249078274
164515,-0.2569,-0.3048,9.5102,0.6637904533937573,-0.030956672642659396,9.49532684181407,-0.0137,-0.0647,-0.0376,0.05716601129770278,0.03147030522637068,-0.03910507623218
166515,0.2813,-0.106,10.0358,0.17921567303091288,0.2496338380456902,10.035597422463447,-0.051,-0.0012,-0.0651,0.03203316816911101,-0.0379334685605485,-0.06614664225876332
168514,-0.4016,-2.0088,9.2835,2.051111850807816,0.9602752313420642,9.23313310161531,0.0266,-0.0452,0.0278,0.01808737570792436,0.049412611302081494,0.02747145162820816
170517,0.16,0.7554,9.5934,-0.41207090885490166,-0.39800297267539425,9.6073590126805,0.0138,-0.0244,-0.026,0.008981102266907693,0.026384291938878597,-0.026172675579786298
172515,-0.6535,0.6418,9.1971,0.18887858182564377,-0.9441981587260496,9.192303063745797,-0.0632,0.0086,0.1286,0.03783772699385882,-0.054224525213148446,0.12741337402239442
174515,-0.0969,-1.6232,9.9457,1.5785987507395447,0.9414994740804191,9.90871962087825,0.0236,-0.0226,0.2257,0.008301325356215238,0.03185972762233578,0.2256640369512141
176518,0.0286,0.4974,10.4282,-0.10706622074395418,-0.33439879093030467,10.434188905402273,0.0107,-0.0147,-0.0131,0.003941451831907035,0.01770807826514356,-0.013155946232005954
178514,-0.2112,0.524,9.3275,-0.003217868395894807,-0.530934673115192,9.329498314741254,0.0254,-0.0269,0.095,0.0067736201360821735,0.03644875944340602,0.09497039704062045
180514,0.0294,0.5084,9.7717,-0.13429171793833375,-0.33869991912362163,9.778175050368905,0.0174,-0.0214,-0.1426,0.00111427703052759,0.027583677535969763,-0.14259516060575844
182515,-0.0991,-0.7012,10.3782,0.8885711672440172,0.3426895855442621,10.358645975796133,0.0663,-0.0244,0.2208,-0.0180358597934246,0.06563040324300529,0.22161012999936938
184515,0.6472,0.2135,10.2835,-0.2939456202529371,0.32166156314690597,10.296842037743703,0.0639,-0.0434,0.1029,-0.005277716086059809,0.07646828636932188,0.10334373347610236
186515,-0.0908,0.0961,9.6432,0.25434123225212096,-0.16363627404496076,9.639363211238011,-0.0082,0.0183,-0.1133,-0.011829168047755956,-0.017703161624772475,-0.1130738223593682
188515,-0.1107,1.8537,10.108,-1.0609438838362693,-1.3159272933568804,10.13720174249895,-0.1072,-0.0287,0.0602,0.09280392669886352,-0.0634806740985252,0.0574212975885719
190515,-0.2969,0.3995,10.2047,0.17159388901665804,-0.5188426303779241,10.202206306567417,0.0229,-0.1051,0.004,0.06551824550628663,0.0853682305779308,0.0024585358265787364
192515,-0.0224,-1.2002,10.9814,1.236622359831631,0.7216082588353193,10.953637692052872,0.0969,-0.1576,0.0925,0.060260195656865835,0.17547294316734188,0.09144164612218737
194514,-0.5587,1.4539,10.0385,-0.4685227809615433,-1.3993346727902534,10.050860935960339,0.0132,-0.2046,0.0534,0.14908188703805209,0.14208422834509982,0.049735520019382244
196515,-0.0099,0.6882,10.1888,-0.23446973586678507,-0.48625577404499054,10.197742184041442,0.07,-0.1845,-0.0156,0.09514080265462398,0.1726821251248941,-0.017683900872990488
198515,-0.0534,0.5735,9.6575,-0.13368217108175157,-0.44357600927851165,9.663562116735056,0.0107,-0.1582,-0.0052,0.11365678443610669,0.11039395746309309,-0.008004924213886261
200514,0.4814,1.2345,9.6181,-0.984497055736929,-0.46230899222609584,9.647829965640232,-0.0015,-0.0953,-0.1335,0.06996099569723009,0.060872786924382666,-0.1353017120514065
202514,-0.343,0.5324,9.8419,0.08983492593541745,-0.6386798484764526,9.841144016450645,0.0339,-0.0654,0.0516,0.02945054521858692,0.06795564483013004,0.051025735634565354
204514,0.3388,-0.2027,9.5042,0.20103858836740257,0.3577747990737669,9.50354009221606,-0.0094,-0.0067,-0.1158,0.007951768736541272,-0.002458750933501869,-0.11607589930631221
206515,0.8844,0.071,9.615,-0.35703824111670257,0.597009123351518,9.630759912533314,0.0052,0.0544,0.12,-0.04151897665262222,-0.031578953342884776,0.12110055623948573
208514,-0.1852,-0.2202,9.1373,0.542533618607372,-0.029642082013981413,9.125668192971498,-0.0003,0.0641,-0.1029,-0.05158733650669456,-0.04129855927038007,-0.10163899832181633
210514,0.2668,-0.1455,9.7081,0.20957647733017803,0.2651823510715272,9.706972622549161,-0.0485,0.0831,-0.0535,-0.03358110882118343,-0.09052853150204755,-0.05288670932240784
212514,0.9322,0.509,10.1294,-0.7077619474157691,0.3487906541136094,10.154321444574745,0.0907,0.0391,0.0467,-0.08710203413590789,0.04381016886760481,0.049295992703363295
214514,-0.2048,0.7915,9.5641,-0.20486064069941642,-0.6996669557488058,9.571255174498633,0.0321,0.0251,0.0143,-0.039482007198780776,0.008236367035144939,0.015435134328529238
216514,-0.3464,-0.2194,9.6204,0.6594975493103266,-0.1548123478261754,9.6052758887358,-0.0198,-0.014,-0.0021,0.02340988588705659,-0.0060604929748456935,-0.002774467155337334
218515,-0.2197,0.5173,9.4295,0.010229071164876279,-0.5334347407267895,9.43115494191237,-0.0357,-0.0073,0.0559,0.03018328655436635,-0.022719042898481714,0.05500367642752826
220514,0.7198,-0.2219,9.7403,-0.023758740063756723,0.6601934468348044,9.747018994775042,0.0193,-0.0324,-0.0993,0.009488690681010482,0.035995962479198354,-0.09948364564999938
222514,2.112,-0.8803,10.5829,-0.3968982651866973,2.1453696753736122,10.60533400146179,0.0364,0.0452,0.2068,-0.05222517913877964,-0.002111440713889895,0.20833222025781872
224515,0.4713,0.028,9.2947,-0.06640058438405393,0.31055735186566596,9.301263568662852,0.0284,-0.0519,0.109,0.02430269630998373,0.05484370594127104,0.10854822533987463
226514,-0.2339,-0.3347,10.2465,0.6922944775871932,0.0034541877617593987,10.23123725258447,0.0107,-0.1191,0.051,0.08539018826037646,0.08494436517553404,0.048921061629429455
228514,1.3294,0.4739,9.4113,-0.9575094077832995,0.6770373621468897,9.444006173995511,-0.0333,-0.0922,-0.1995,0.08628943702206017,0.034818847750453276,-0.2018706569567323
230515,0.1481,0.1437,9.4475,0.058289192102104426,-0.011391620458988453,9.449566939497366,0.0095,-0.0935,0.0088,0.06545418057441711,0.06762993750311434,0.007202885285392404
232514,0.2137,-0.077,9.1904,0.17715549966692926,0.1821276936173439,9.189695169344544,-0.04,-0.0116,0.0156,0.03511676495373249,-0.023088187000714244,0.014548830218613147
234515,0.1018,-0.3088,9.9076,0.4462955688804388,0.24408146774377676,9.89987406231612,0.0052,-0.0177,-0.0138,0.009762693376839162,0.015450705907586963,-0.014026243352517485
236514,0.6569,1.4334,10.7364,-1.2183955094903707,-0.4606005477214232,10.773105482652783,0.0162,-0.0055,-0.1769,-0.011199930685013532,0.016509798227110878,-0.1766020646173507
238514,0.6047,0.5857,9.3528,-0.5764663269519806,0.051864335856214146,9.372757023489848,-0.1023,0.0452,-0.2954,0.023330915404856212,-0.10629688639855012,-0.2965234114162624
240514,0.0134,0.8075,10.272,-0.3382243417263031,-0.5458271192222834,10.283671553212777,0.0003,-0.0085,0.0266,0.0070341422185301785,0.0056317061147652565,0.026433023905381558
242514,0.1328,0.064,10.7075,0.1641353403545916,0.024209882906125864,10.70722959791422,0.0205,-0.0446,-0.1445,0.01676173102632165,0.044945173243107275,-0.1448745542064309
244515,-0.0147,-0.6286,9.4074,0.7515888744816185,0.3634497537075542,9.391355088667572,0.0303,-0.0922,0.1286,0.05437271382957698,0.08226534221181646,0.1274084448352456
246515,-0.519,0.2703,10.3144,0.4166611923635006,-0.6052568787816912,10.304820803846791,-0.0284,-0.1057,0.015,0.09941042027026414,0.04656368160480633,0.012387155777588485
248515,1.6196,0.5098,9.2852,-1.1758197010427713,0.8757638320712372,9.324614100383966,0.0217,-0.0568,0.0241,0.029999530749768022,0.05317950493670069,0.023450124471634626
250515,-1.1751,-0.9056,7.8434,1.6686542253181338,-0.338047850770224,7.798795665320009,0.0596,-0.0318,-0.04,-0.015338843715190885,0.06616955255046486,-0.03936635908856988
252514,0.2114,-1.2834,10.5797,1.1379209849439562,0.9551561618279201,10.55531496955082,0.0571,-0.0171,0.2892,-0.01575671993792057,0.05366329701859504,0.289933508535102
254515,-1.2114,-0.8455,10.3405,1.7159031900785864,-0.41293315140237097,10.295312851239368,0.0675,0.0116,0.266,-0.04501885838210583,0.04313635159488768,0.26750583203956485
256514,-0.359,-0.143,10.0537,0.6214271028690039,-0.21523869771868923,10.039607460094242,0.0364,-0.0464,-0.1219,0.008498120763152832,0.0581684367924463,-0.12199075933992862
258515,0.2819,-0.1363,10.4149,0.21252448098883034,0.2684003913137596,10.413980303816869,0.0626,-0.0446,0.1866,-0.0011874635174870525,0.07597147218501195,0.18696097607389092
260515,-0.9936,-0.5929,9.7665,1.3665012377612291,-0.4079745769421105,9.730854439318554,-0.0314,0.0073,0.0125,0.015055462052673099,-0.028724643337773158,0.011988658691570163
262515,-0.1547,0.6213,10.6615,-0.07672921959087248,-0.555134216380259,10.66599600158967,-0.0821,0.0049,-0.0113,0.04896275904849172,-0.06579193245149217,-0.012891078725084663
264515,-0.059,-0.3152,10.9439,0.5839286237604916,0.12201854948201214,10.93233380215019,0.0834,0.0434,-0.0425,-0.08815759282633662,0.03575846352116205,-0.03993671499118209
266516,0.3516,0.2921,9.8877,-0.17407563525214792,0.046582525995327174,9.896620004000887,0.0498,-0.0391,0.0064,-0.002145770311355588,0.06325079834163189,0.006673990212008357
268515,0.4626,0.9203,8.6263,-0.7602824808768928,-0.27034415283813146,8.650022530597822,0.0486,-0.0385,0.0437,-0.0007880527414381481,0.061822515647439284,0.043946052955463534
270515,0.2614,-0.5447,10.1013,0.5286353100381791,0.5176606122139376,10.092267613549158,0.0119,-0.044,0.12,0.0292366729915142,0.037109056515246625,0.11935554171875119
272514,-0.2689,0.0293,9.4608,0.41523275008797644,-0.2558055519558489,9.452092404102162,-0.0229,0.0025,-0.1304,0.00924231754541397,-0.01865791404284537,-0.1307718717034906
